Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
3.84,0.05332422979045943,0.8450355668064979,-2.336519363034467,0.9124790752632143,0.6036863191961586,-3.026095712088713,0.0569486246698866,0.8450842926908413,-2.338597268470398,0.01920505589,125273.7619,4.02016237995,1325.65330953,4.019784056045941,-0.05388421898498749,0.01175563301029414,5.112930312993916,0.04432048172603321,0.0866494514808166,0.02946198493335117,2.667615441938946,4.418629241698937,5.078324190224039,-0.3532559702501746,-32.10139151910374,4.019784056045941,-0.05388421898498749,0.01175563301029414,1320.480463623877,-116.9441218167298,3.480606528008348,0.05653734176316161,2.010941890601585,3.480606528008349,4.018198754831939,-0.1246849980748282,0.01542657208834921, 2095.637188,-10.78157792, 13.55526998,-10.78157792, 1505.005158, 3.980642868, 13.55526998, 3.980642868, 3150.345734,77.07971202,2479.966432,45.48948214745562,4.227476576626297,35.42669163390278,4.3024608641863,4.3024429060998,0.4161199588557151,-0.05790598457563254,358.9918670080398,0.9999545966407376,0.003626737139465321,-0.0005372487249811948,-0.008795612462394213,-0.3372214338766815,0.6323713330768461,0.5905712053809082,0.3709634119582534,-0.3372733686422625,0.632288641826725,0.5906597370223925,0.3709161944189743,0.16755781590966,-0.7679865855642,29.593982735441,29.759530776883,-95.163839025051,-1631283.64623869,-18107565.35494382,10325661.46105948,-1636354.012257476,-18107107.85754082,10325661.46105948,0.016043804667803,4.3024429060998,-3.2625627789204e-09,6.26859007,0.99947992,1.5236864,34494357.7,87.3072305,3.49,-2.77859007,1,0,-0.523,-0.523,-0.530262663,-0.174,0.348,0,-0.174680606,-0.436701516,-0.436170493,-0.436170493,-0.436170493,0.00306796875,-1,0.377906126,0,359.018311,-359.018311,360,0.981689151,0.0171304757,0.0017694493,-0.00549321407,0,0,0,-4.30244308,-4.1298674,-0.495406403,-0.47997983,0,0,0,-0,0,0,0.002,-0.436170493,-0.152223502,-0.152223502,0.114167627,0.114167627,-0.266391129,0,0,3.5,0.116666667,112767,205.031,1.29953,28.9131,433.629,-2.20478,-0.593673,453.492,2484.59,129.983,129.983,29.5939833810441115,-95.1638401425702085,20908474.4733866341,0.0569486246698866008
3.96,0.15984317793547,0.7271097298158894,-2.696570377634492,0.5249065134047057,-2.39485915716052,-2.965447572939969,0.1634708422786569,0.7271769921699164,-2.698642051026559,0.02555183255,144498.5083,4.6371038751,1325.62159881,4.636798133431533,-0.0525211752115923,0.00877179470257472,5.168750471125644,-0.009496660793864742,-0.1015752027625102,-0.117820705419465,2.534312853059116,4.561730348650905,5.190385373789018,-0.4686669750275658,-32.28922731047872,4.636798133431533,-0.0525211752115923,0.00877179470257472,1320.474521386755,-116.6340219669374,4.020762133923703,0.04967695679923483,2.309488343939095,4.020762133923701,4.634395495501416,-0.1583879260382828,0.004899447266010423, 2095.629775,-10.78157209, 13.55530307,-10.78157209, 1505.004648, 3.980698593, 13.55530307, 3.980698593, 3150.338633,77.07963285,2479.963884,45.48947956877934,4.227480918875277,35.42666700973943,4.3009986206889,4.3009806678982,0.4290250681410748,0.04298704902721247,358.6923425531068,0.9999277954513152,0.003747977919214419,0.0003323827874118106,-0.01141253990451688,-0.336827693237737,0.6304641577845546,0.5919771903224827,0.3723238603085435,-0.3368814472891277,0.6303786792514673,0.5920682130111905,0.3722752239396193,0.10839079062629,-0.64896239106602,29.593984157903,29.759532204235,-95.163839078117,-1631125.188778373,-18107579.36946645,10325661.91096712,-1636354.005723433,-18107107.59814906,10325661.91096712,0.016545173563672,4.3009806678982,3.2625627782159e-09,6.26336238,0.999479973,1.52368639,34494357.7,87.3072304,3.49,-2.77336238,1,0,-0.523,-0.523,-0.5304879,-0.174,0.348,0,-0.176685532,-0.44171383,-0.441345369,-0.441345369,-0.441345369,0.00306796875,-1,0.428532614,0,358.718764,-358.718764,360,1.28123567,0.0223575624,0.00264408435,-0.00484381566,0,0,0,-4.30098084,-4.14620907,-0.49736676,-0.492467313,0,0,0,-0,0,0,0.002,-0.441345369,-0.154029534,-0.154029534,0.11552215,0.11552215,-0.269551684,0,0,4,0.133333333,113109,205.653,1.29953,28.8778,432.658,-2.48956,-0.524182,458.297,2497.38,129.982,129.982,29.5939847971759633,-95.1638401992749294,20908474.470936276,0.163470842278656936
4.08,0.1642397630247476,0.4306368443785642,-3.049087855187715,-0.5081519965039936,-1.98098705424296,-2.901814038437663,0.1678695086948443,0.43072508520144,-3.051155090873865,0.03288002435,163914.8877,5.260195279,1325.57301018,5.259876826017388,-0.05784868219550141,-0.001917901659716392,5.214137472436857,-0.07859458955012161,-0.04682509896122297,-0.273688501237504,2.625340186422212,4.562388657336662,5.276055199104738,-0.6108095563863158,-32.21504902874231,5.259876826017388,-0.05784868219550141,-0.001917901659716392,1320.451121669058,-116.3261024316864,4.569300273204069,0.02536635159444254,2.605859922320708,4.56930027320407,5.256014527518788,-0.2092745045424874,-0.0130323257031685, 2095.622338,-10.78156623, 13.55533627,-10.78156623, 1505.004137, 3.980754499, 13.55533627, 3.980754499,  3150.33151,77.07955342,2479.961329,45.48947698165075,4.227485275357147,35.42664230486375,4.3015754632652,4.3015575058488,0.4492570422128934,0.1161291458673579,358.3498427595346,0.9998880618723073,0.003934681684576839,0.0009568504339735642,-0.01440369544696745,-0.3361896965666505,0.6283990447372385,0.593721835489838,0.3736114432914593,-0.3362452709658668,0.6283107162313449,0.5938153090254162,0.3735614278656117,-0.020891680430488,-0.63011960184741,29.593985783944,29.759533835848,-95.163839147003,-1630966.733048311,-18107593.34719155,10325662.42637502,-1636354.001029469,-18107107.30334585,10325662.42637502,0.017046542459541,4.3015575058488,0,6.25738463,0.999479952,1.52368639,34494357.7,87.3072302,3.49,-2.76738463,1,0,-0.523,-0.523,-0.530841015,-0.174,0.348,0,-0.176943489,-0.442358722,-0.44252138,-0.44252138,-0.44252138,0.00306796875,-1,0.449965722,0,358.376239,-358.376239,360,1.62376069,0.0283346241,0.00374948218,-0.00409153239,0,0,0,-4.30155768,-4.16094828,-0.499134807,-0.512167133,0,0,0,-0,0,0,0.002,-0.44252138,-0.154439962,-0.154439962,0.115829971,0.115829971,-0.270269933,0,0,4.5,0.15,113321,206.039,1.29953,28.8459,431.826,-2.79931,-0.359197,461.793,2506.62,129.981,129.981,29.5939864164816022,-95.1638402722043821,20908474.4702384248,0.167869508694844322
4.2,0.08101141070828395,0.2948201649363348,-3.392648510840919,-0.7423026351828094,-0.1489513956575403,-2.818829371832951,0.08464199622006202,0.2949322357745153,-3.394713115506077,0.04119959358,183484.2509,5.88819630207,1325.50621564,5.887784062815309,-0.06967239703414477,0.0005276481240579223,5.24904132085712,-0.1033230149622949,0.08161326755211154,-0.3922577573432672,2.765264432997226,4.520199301510809,5.335173084326756,-0.7124313858743279,-32.07718864308507,5.887784062815309,-0.06967239703414477,0.0005276481240579223,1320.41057031341,-116.0021517142071,5.114127995322364,-0.01608303336626943,2.918268643418691,5.114127995322368,5.881574723425224,-0.2786737127813791,-0.01659597038850451, 2095.614886,-10.78156037, 13.55536954,-10.78156037, 1505.003625, 3.980810522, 13.55536954, 3.980810522, 3150.324372,77.07947382,2479.958768,45.48947438911014,4.227489640952361,35.42661754830785,4.3035174682736,4.3034995069227,0.4637413620798385,0.1611475064299207,357.9653021218423,0.9998330876851952,0.004071222301803838,0.001334190435003906,-0.0177606828343239,-0.3352347929372924,0.6262192849882539,0.5957562622217641,0.3748886724570959,-0.3352921973639618,0.6261280468594448,0.5958521509599711,0.3748373320777947,0.0051347009627124,-0.67797119033194,29.593987615092,29.759535673261,-95.163839238775,-1630808.281205429,-18107607.28705896,10325663.00743397,-1636354.000331243,-18107106.97207036,10325663.00743397,0.01754791135541,4.3034995069227,6.5251255530072e-09,6.25067313,0.999479882,1.52368639,34494357.7,87.30723,3.49,-2.76067313,1,0,-0.523,-0.523,-0.531093814,-0.174,0.348,0,-0.175545259,-0.438863147,-0.439259781,-0.439259781,-0.439259781,0.00306796875,-1,0.432881347,0,357.99167,-357.99167,360,2.00832966,0.0350453525,0.00511059697,-0.00298321667,0,0,0,-4.30349968,-4.1744198,-0.500750729,-0.517346699,0,0,0,-0,0,0,0.002,-0.439259781,-0.153301664,-0.153301664,0.114976248,0.114976248,-0.268277911,0,0,5,0.166666667,113437,206.249,1.29953,28.8171,431.114,-3.13225,-0.232001,464.264,2513.11,129.979,129.979,29.5939882404975556,-95.1638403685893621,20908474.4705365114,0.0846419962200620213
4.32,0.009010592494746046,0.3315258996621346,-3.726974759763183,-0.3608159155276121,0.564179490493519,-2.754053444787475,0.01264155998629841,0.3316647480401181,-3.72903706421639,0.05051046495,203162.2453,6.51968341397,1325.42688478,6.519164395434347,-0.08106540944721172,0.01399296508588765,5.271985742019208,-0.07804738257207322,0.1258815282700655,-0.4788728600739075,2.80904978933759,4.516926176995079,5.37944577863996,-0.7648579879312268,-32.04018101357435,6.519164395434347,-0.08106540944721172,0.01399296508588765,1320.358160114868,-115.6666188947677,5.655897834539792,-0.06937925004280313,3.24226433581397,5.65589783453979,6.509679048511101,-0.3609145479898575,-0.009549492367292352, 2095.607424,-10.78155449, 13.55540285,-10.78155449, 1505.003112, 3.980866611, 13.55540285, 3.980866611, 3150.317225,77.07939413,2479.956204,45.48947179345175,4.227494011797597,35.42659276197991,4.3051219321787,4.3051039542993,0.4677148089969739,0.2010901359480226,357.5400250428341,0.9997595648533636,0.004118292179026731,0.001666809069462123,-0.02147263144719469,-0.334058884570859,0.6238674301881703,0.5979885238202867,0.3763028256190967,-0.3341181517658819,0.6237732334662799,0.5980867815638287,0.3762502034420631,0.12298149922538,-0.71243114430569,29.593989652403,29.759537717547,-95.163839359372,-1630649.834977846,-18107621.18723446,10325663.65363793,-1636354.005355324,-18107106.60248769,10325663.65363793,0.018049280251279,4.3051039542993,6.5251255509892e-09,6.24325064,0.999479824,1.52368638,34494357.7,87.3072298,3.49,-2.75325064,1,0,-0.523,-0.523,-0.531163163,-0.174,0.348,0,-0.174227965,-0.435569914,-0.435819119,-0.435819119,-0.435819119,0.00306796875,-1,0.408230281,0,357.566362,-357.566362,360,2.43363806,0.0424669842,0.00675018564,-0.00141297774,0,0,0,-4.30510413,-4.18678792,-0.502234304,-0.511783797,0,0,0,-0,0,0,0.002,-0.435819119,-0.152100873,-0.152100873,0.114075655,0.114075655,-0.266176527,0,0,5.5,0.183333333,113480,206.328,1.29953,28.7913,430.505,-3.451,-0.169754,465.938,2517.48,129.978,129.978,29.5939902700067314,-95.1638404943968368,20908474.4701947123,0.0126415599862984059
4.44,-0.006936810025208819,0.3857530574225929,-4.056518813357668,0.1485979169818109,0.2223174083587726,-2.75052325722621,-0.003305538081937322,0.3859214126815623,-4.058578382253161,0.06080445293,222905.1028,7.15325194752,1325.33760377,7.152650683885978,-0.08830380811624725,0.0283558894796867,5.284595088381089,-0.03917048943780177,0.1078911122048656,-0.5672997990237023,2.789816971810673,4.536274975043042,5.417507547252658,-0.807129396488081,-32.06850142466172,7.152650683885978,-0.08830380811624725,0.0283558894796867,1320.295515388914,-115.3303437916462,6.199016965758991,-0.1329011381177345,3.567007060605538,6.199016965758994,7.138867182119682,-0.4534067920038188,-0.003325914908733726, 2095.599959,-10.78154862, 13.55543618,-10.78154862, 1505.002598, 3.980922729, 13.55543618, 3.980922729, 3150.310074,77.07931439,2479.953638,45.48946919639047,4.227498385005196,35.42656796225545,4.3058533146977,4.3058353455208,0.4655048415065137,0.2480290792498376,357.0750188883165,0.9996634333423534,0.004116194092215914,0.002060057976594265,-0.02553102319740584,-0.3327509566030633,0.6212931867143847,0.6003900819964008,0.3778932739046652,-0.3328121274775226,0.6211959844535697,0.6004906521471591,0.3778394015802551,0.22714156640432,-0.70730963564287,29.593991896467,29.759539969302,-95.163839513019,-1630491.395649975,-18107635.04702785,10325664.36490919,-1636354.017384885,-18107106.19390708,10325664.36490919,0.018550649147147,4.3058353455208,3.2625627743832e-09,6.23513476,0.999479797,1.52368638,34494357.7,87.3072295,3.49,-2.74513476,1,0,-0.523,-0.523,-0.531124592,-0.174,0.348,0,-0.173860656,-0.434651639,-0.434637042,-0.434637042,-0.434637042,0.00306796875,-1,0.397234074,0,357.101322,-357.101322,360,2.89867847,0.0505819393,0.00868885979,0.000564267619,0,0,0,-4.30583552,-4.19808858,-0.503589866,-0.506915781,0,0,0,-0,0,0,0.002,-0.434637042,-0.151688328,-0.151688328,0.113766246,0.113766246,-0.265454573,0,0,6,0.2,113472,206.312,1.29953,28.7683,429.983,-3.73879,-0.118004,466.997,2520.22,129.977,129.977,29.5939925054575781,-95.1638406537496166,20908474.4687540531,-0.00330553808193732174
4.56,0.03530258191114301,0.3759220094323195,-4.389544903879834,0.5359286154694735,-0.4252828152874151,-2.814920303996034,0.03893390077846666,0.3761223362565475,-4.391601526329826,0.07207023733,242677.9361,7.78778237642,1325.2375317,7.787153656336111,-0.09098517667260436,0.03890980224296081,5.289361712087739,-0.004775428585539809,0.06936964729091806,-0.6726614556553002,2.75524061479802,4.553539281626041,5.45001611030381,-0.8622061920923529,-32.10990914047834,7.787153656336111,-0.09098517667260436,0.03890980224296081,1320.221396609525,-114.9977821270901,6.744587950999038,-0.2078897024190171,3.888041870317286,6.744587950999037,7.767838546744581,-0.5569854504387827,-0.002421194367983923, 2095.592493,-10.78154274, 13.55546951,-10.78154274, 1505.002085, 3.980978851, 13.55546951, 3.980978851, 3150.302923,77.07923465,2479.951073,45.48946659919243,4.227502758443072,35.4265431612251,4.3061386421323,4.3061206737855,0.4641028225700103,0.2986679650226867,356.5703827269238,0.9995402504864066,0.004126216373816198,0.002483982453322306,-0.02993479292027471,-0.3313315589229107,0.618484690565796,0.6029905089306585,0.3796031239821281,-0.3313946672428751,0.6183844286821597,0.6030933299980709,0.3795480314772574,0.28628546392984,-0.66940561112039,29.593994347425,29.759542428664,-95.163839703685,-1630332.964508642,-18107648.86667071,10325665.14150327,-1636354.037705792,-18107105.74655951,10325665.14150327,0.019052018043016,4.3061206737855,-3.2625627731693e-09,6.22632719,0.999479787,1.52368637,34494357.8,87.3072292,3.49,-2.73632719,1,0,-0.523,-0.523,-0.531100122,-0.174,0.348,0,-0.174525944,-0.436314859,-0.436065365,-0.436065365,-0.436065365,0.00306796875,-1,0.407702756,0,356.596648,-356.596648,360,3.4033518,0.0593884889,0.0109457282,0.0028456059,0,0,0,-4.30612084,-4.20835672,-0.504821589,-0.507242783,0,0,0,-0,0,0,0.002,-0.436065365,-0.152186812,-0.152186812,0.114140109,0.114140109,-0.266326922,0,0,6.5,0.216666667,113426,206.229,1.29953,28.7478,429.538,-4.00011,-0.0436389,467.586,2521.72,129.975,129.975,29.5939949470271806,-95.1638408504967543,20908474.4666702263,0.0389339007784666596
4.68,0.1021886276783988,0.3076383402558229,-4.732637005007907,0.4869560772301633,-0.5957534865564715,-2.910802105955145,0.105819368010784,0.3078729523425435,-4.734691021868124,0.08429681792,262456.846,8.42250784472,1325.12348959,8.421889485859429,-0.09087431471868762,0.0464514938512619,5.288913643395978,0.004865276951217967,0.06433130442529807,-0.8122106230803013,2.75598224361433,4.54164180146647,5.474840690364146,-0.9544708177556922,-32.10902838570868,8.421889485859429,-0.09087431471868762,0.0464514938512619,1320.132739147728,-114.6676057718369,7.290670414866061,-0.2974092472624811,4.20669835332006,7.290670414866063,8.395429051535062,-0.6748220600599,-0.004962084621686992, 2095.585029,-10.78153686, 13.55550282,-10.78153686, 1505.001572, 3.981034955, 13.55550282, 3.981034955, 3150.295774,77.07915494,2479.948508,45.48946400277843,4.227507130560703,35.42651836768165,4.3065760992467,4.3065581217278,0.4689918626926915,0.3447021219844381,356.0252312145243,0.9993851684483198,0.004194552317323617,0.002864321929350127,-0.03469130260260885,-0.3297824927210283,0.6154464253498211,0.6058339267208549,0.381358700245349,-0.3298475612487248,0.6153430396209584,0.6059389349034461,0.3813024220961437,0.31601549344174,-0.61820253799515,29.593997005017,29.759545095367,-95.163839936076,-1630174.543092664,-18107662.64659443,10325665.98363309,-1636354.067855981,-18107105.26087563,10325665.98363309,0.019553386938885,4.3065581217278,-3.262562771853e-09,6.2168125,0.999479771,1.52368637,34494357.8,87.3072289,3.49,-2.7268125,1,0,-0.523,-0.523,-0.531185452,-0.174,0.348,0,-0.175695096,-0.43923774,-0.438957197,-0.438957197,-0.438957197,0.00306796875,-1,0.433834493,0,356.051457,-356.051457,360,3.94854347,0.0689020836,0.0135393245,0.00535387237,0,0,0,-4.30655829,-4.21767889,-0.50593983,-0.510901914,0,0,0,-0,0,0,0.002,-0.438957197,-0.153196062,-0.153196062,0.114897046,0.114897046,-0.268093108,0,0,7,0.233333333,113353,206.097,1.29953,28.7295,429.157,-4.24905,0.0549707,467.817,2522.27,129.974,129.974,29.5939975945369511,-95.1638410892595061,20908474.4645404071,0.105819368010783954
4.8,0.1448974427975582,0.2501752433388455,-5.08520219947475,0.1904568785053729,-0.3190862756241286,-2.955552037189192,0.1485267879981751,0.2504465256840058,-5.087254165058881,0.09747578564,282228.3809,9.05699671262,1324.9908312,9.056369881232552,-0.09108879981076057,0.05528885378516035,5.285398882059857,-0.005160077327347912,0.0830027573631443,-0.9823114270902932,2.776206629456854,4.510661353520053,5.492208686411644,-1.079032960178792,-32.08457748923195,9.056369881232552,-0.09108879981076057,0.05528885378516035,1320.02526066007,-114.3356650700669,7.833879897561228,-0.4057407268422975,4.527128191874786,7.833879897561236,9.020561712278621,-0.8115538697257731,-0.006013651646662024,  2095.57757,-10.78153099, 13.55553612,-10.78153099, 1505.001059, 3.981091027, 13.55553612, 3.981091027, 3150.288629,77.07907526,2479.945944,45.48946140780563,4.227511500251506,35.42649358790035,4.3072569482028,4.3072389723282,0.4802236593671306,0.3829875729688456,355.4382660163554,0.9991928285004489,0.004320397965188134,0.003172731386803281,-0.03981154870439581,-0.3280808189113679,0.6121793261500813,0.6089335274249136,0.3831441087563933,-0.3281478682283333,0.6120727468560525,0.6090406560680512,0.3830866852156116,0.34978458950909,-0.57624971527518,29.593999868609,29.759547968775,-95.163840216478,-1630016.133407591,-18107676.38681377,10325666.89114292,-1636354.109839989,-18107104.73686923,10325666.89114292,0.020054755834754,4.3072389723282,3.2625627704348e-09,6.20656803,0.999479747,1.52368636,34494357.8,87.3072285,3.49,-2.71656803,1,0,-0.523,-0.523,-0.531381484,-0.174,0.348,0,-0.17649123,-0.441228074,-0.441091843,-0.441091843,-0.441091843,0.00306796875,-1,0.457914915,0,355.464448,-355.464448,360,4.53555191,0.0791453808,0.0164882723,0.00810678826,0,0,0,-4.30723915,-4.22616888,-0.506958233,-0.512971885,0,0,0,-0,0,0,0.002,-0.441091843,-0.153941053,-0.153941053,0.11545579,0.11545579,-0.269396843,0,0,7.5,0.25,113263,205.933,1.29953,28.7134,428.834,-4.50126,0.153351,467.779,2522.11,129.973,129.973,29.5940004473605676,-95.1638413763202209,20908474.4624437615,0.148526787998175064
4.92,0.1527794578715631,0.2253377322865596,-5.438677915748107,-0.05699668911199629,-0.1123403367802377,-2.921527249986291,0.1564066225105613,0.2256482422969384,-5.440728175163291,0.111599814,301984.0776,9.69097733272,1324.83713116,9.690308873387206,-0.09261850172556041,0.06616203359253792,5.280000809245949,-0.01440662723532427,0.09548795929430857,-1.163704267769041,2.785329704067404,4.478908264195953,5.505048545463103,-1.212106959017611,-32.07049819419941,9.690308873387206,-0.09261850172556041,0.06616203359253792,1319.896550884901,-114.0017904413697,8.373220836923972,-0.5352942763642198,4.849502502009018,8.373220836923975,9.642349184288532,-0.9695966354214338,-0.005122111633825865, 2095.570116,-10.78152512,  13.5555694,-10.78152512, 1505.000547, 3.981147059,  13.5555694, 3.981147059, 3150.281489,77.07899565,2479.943383,45.48945881473175,4.227515866744666,35.42646882625233,4.3079345263541,4.30791654719,0.4939516239139152,0.4167388165350246,354.8088112657576,0.998957458115499,0.004470768698975619,0.003437753367087703,-0.04530111427380799,-0.3262181058681116,0.6086770405455117,0.6122676271309672,0.3849965720418744,-0.3262871636252355,0.6085671984943696,0.6123768054364422,0.3849380468771195,0.39118942801129,-0.54759492872545,29.594002937238,29.759551047923,-95.16384055258,-1629857.737880478,-18107690.08707019,10325667.86360631,-1636354.166083757,-18107104.17428058,10325667.86360631,0.020556124730623,4.30791654719,-3.2625627689149e-09,6.19558197,0.999479722,1.52368635,34494357.9,87.3072281,3.49,-2.70558197,1,0,-0.523,-0.523,-0.531621082,-0.174,0.348,0,-0.176673866,-0.441684666,-0.441691753,-0.441691753,-0.441691753,0.00460195312,-1,0.471643591,0,354.834947,-354.834947,360,5.16505302,0.0901301753,0.0198111929,0.0111901107,0,0,0,-4.30791672,-4.23391743,-0.507887697,-0.513009808,0,0,0,-0,0,0,0.002,-0.441691753,-0.154150422,-0.154150422,0.115612816,0.115612816,-0.269763238,0,0,8,0.266666667,113161,205.748,1.29953,28.6991,428.558,-4.7556,0.239844,467.539,2521.43,129.972,129.972,29.5940035044713774,-95.1638417194005655,20908474.4601246603,0.156406622510561338
5.04,0.1400598588685716,0.2133866002245123,-5.785022774937668,-0.146811152162278,-0.1148314914193208,-2.844575207524814,0.1436840810157988,0.2137389874325275,-5.787071467334703,0.126661376,321717.2947,10.3242365492,1324.6618358,10.32350900342571,-0.0947791024035266,0.07771165769385124,5.273088325365875,-0.01341783069882774,0.09509116220340809,-1.345632294633296,2.778996588779417,4.449307613566922,5.515472786391473,-1.340784218057657,-32.07104034038736,10.32350900342571,-0.0947791024035266,0.07771165769385124,1319.745899634176,-113.6678097244121,8.908909359586447,-0.6867806952329678,5.171994453122888,8.908909359586447,10.26004424800811,-1.149493851150964,-0.004029750297402795, 2095.562668,-10.78151926, 13.55560264,-10.78151926, 1505.000035, 3.981203043, 13.55560264, 3.981203043, 3150.274356,77.07891611,2479.940824,45.48945622386481,4.227520229521565,35.42644408567859,4.3084754422307,4.3084574633453,0.506608277352345,0.4489908027011956,354.1372601903724,0.9986731958664157,0.004615530554040967,0.003686922874371137,-0.05115614660412578,-0.3241906199258075,0.6049380730229078,0.6158098618599899,0.3869477791581596,-0.3242617204778945,0.6048249007901688,0.6159210156674728,0.3868881989361101,0.43129384634812,-0.52599713380405,29.594006209679,29.759554331584,-95.163840952583,-1629699.359113449,-18107703.74723657,10325668.9005688,-1636354.23918834,-18107103.57298125,10325668.9005688,0.021057493626492,4.3084574633453,0,6.18386119,0.999479703,1.52368635,34494357.9,87.3072276,3.49,-2.69386119,1,0,-0.523,-0.523,-0.531841982,-0.174,0.348,0,-0.176471795,-0.441179489,-0.441245691,-0.441245691,-0.441245691,0.00460195312,-1,0.476515579,0,354.163346,-354.163346,360,5.83665357,0.101849605,0.0235259104,0.014683928,0,0,0,-4.30845763,-4.24098664,-0.508735675,-0.512765425,0,0,0,-0,0,0,0.002,-0.441245691,-0.153994746,-0.153994746,0.11549606,0.11549606,-0.269490806,0,0,8.5,0.283333333,113053,205.551,1.29953,28.6865,428.325,-5.00286,0.320522,467.151,2520.35,129.97,129.97,29.5940067645969158,-95.1638421267144992,20908474.4574419484,0.143684081015798798
